issue_time,valid_time,horizon_h,source,mode,median,lower,upper,actual,error,abs_error,in_interval
2026-08-06 14:00:00,2026-08-06 15:00:00,1,analysis,replay,779.71,730.57,811.58,866.0,-86.29,86.29,0
2026-08-06 14:00:00,2026-08-06 15:00:00,1,era5,replay,779.71,730.57,811.58,791.0,-11.29,11.29,1
2026-08-06 14:00:00,2026-08-06 16:00:00,2,analysis,replay,655.06,588.98,701.54,760.0,-104.94,104.94,0
2026-08-06 14:00:00,2026-08-06 16:00:00,2,era5,replay,655.06,588.98,701.54,653.0,2.06,2.06,1
2026-08-06 14:00:00,2026-08-06 17:00:00,3,analysis,replay,484.96,423.71,521.65,575.0,-90.04,90.04,0
2026-08-06 14:00:00,2026-08-06 17:00:00,3,era5,replay,484.96,423.71,521.65,508.0,-23.04,23.04,1
2026-08-07 08:00:00,2026-08-07 09:00:00,1,analysis,replay,199.41,121.13,231.76,256.0,-56.59,56.59,0
2026-08-07 08:00:00,2026-08-07 09:00:00,1,era5,replay,199.41,121.13,231.76,151.0,48.41,48.41,1
2026-08-07 08:00:00,2026-08-07 10:00:00,2,analysis,replay,399.64,261.06,455.09,447.0,-47.36,47.36,1
2026-08-07 08:00:00,2026-08-07 10:00:00,2,era5,replay,399.64,261.06,455.09,342.0,57.64,57.64,1
2026-08-07 08:00:00,2026-08-07 11:00:00,3,analysis,replay,573.15,383.27,640.33,678.0,-104.85,104.85,0
2026-08-07 08:00:00,2026-08-07 11:00:00,3,era5,replay,573.15,383.27,640.33,483.0,90.15,90.15,1
2026-08-07 09:00:00,2026-08-07 10:00:00,1,analysis,replay,327.6,256.96,398.5,447.0,-119.4,119.4,0
2026-08-07 09:00:00,2026-08-07 10:00:00,1,era5,replay,327.6,256.96,398.5,342.0,-14.4,14.4,1
2026-08-07 09:00:00,2026-08-07 11:00:00,2,analysis,replay,508.54,327.35,614.6,678.0,-169.46,169.46,0
2026-08-07 09:00:00,2026-08-07 11:00:00,2,era5,replay,508.54,327.35,614.6,483.0,25.54,25.54,1
2026-08-07 09:00:00,2026-08-07 12:00:00,3,analysis,replay,641.82,414.48,758.85,839.0,-197.18,197.18,0
2026-08-07 09:00:00,2026-08-07 12:00:00,3,era5,replay,641.82,414.48,758.85,748.0,-106.18,106.18,1
2026-08-07 10:00:00,2026-08-07 11:00:00,1,analysis,replay,551.77,455.63,612.74,678.0,-126.23,126.23,0
2026-08-07 10:00:00,2026-08-07 11:00:00,1,era5,replay,551.77,455.63,612.74,483.0,68.77,68.77,1
2026-08-07 10:00:00,2026-08-07 12:00:00,2,analysis,replay,662.05,465.19,757.74,839.0,-176.95,176.95,0
2026-08-07 10:00:00,2026-08-07 12:00:00,2,era5,replay,662.05,465.19,757.74,748.0,-85.95,85.95,1
2026-08-07 10:00:00,2026-08-07 13:00:00,3,analysis,replay,703.58,495.19,816.98,935.0,-231.42,231.42,0
2026-08-07 10:00:00,2026-08-07 13:00:00,3,era5,replay,703.58,495.19,816.98,868.0,-164.42,164.42,0
2026-08-07 11:00:00,2026-08-07 12:00:00,1,analysis,replay,663.27,545.8,730.73,839.0,-175.73,175.73,0
2026-08-07 11:00:00,2026-08-07 12:00:00,1,era5,replay,663.27,545.8,730.73,748.0,-84.73,84.73,0
2026-08-07 11:00:00,2026-08-07 13:00:00,2,analysis,replay,707.06,522.09,825.38,935.0,-227.94,227.94,0
2026-08-07 11:00:00,2026-08-07 13:00:00,2,era5,replay,707.06,522.09,825.38,868.0,-160.94,160.94,0
2026-08-07 11:00:00,2026-08-07 14:00:00,3,analysis,replay,705.86,518.23,841.9,950.0,-244.14,244.14,0
2026-08-07 11:00:00,2026-08-07 14:00:00,3,era5,replay,705.86,518.23,841.9,907.0,-201.14,201.14,0
2026-08-07 12:00:00,2026-08-07 13:00:00,1,analysis,replay,826.18,766.97,866.83,935.0,-108.82,108.82,0
2026-08-07 12:00:00,2026-08-07 13:00:00,1,era5,replay,826.18,766.97,866.83,868.0,-41.82,41.82,0
2026-08-07 12:00:00,2026-08-07 14:00:00,2,analysis,replay,831.52,739.97,889.25,950.0,-118.48,118.48,0
2026-08-07 12:00:00,2026-08-07 14:00:00,2,era5,replay,831.52,739.97,889.25,907.0,-75.48,75.48,0
2026-08-07 12:00:00,2026-08-07 15:00:00,3,analysis,replay,752.05,628.68,820.36,889.0,-136.95,136.95,0
2026-08-07 12:00:00,2026-08-07 15:00:00,3,era5,replay,752.05,628.68,820.36,842.0,-89.95,89.95,0
2026-08-07 13:00:00,2026-08-07 14:00:00,1,analysis,replay,861.77,828.03,894.09,950.0,-88.23,88.23,0
2026-08-07 13:00:00,2026-08-07 14:00:00,1,era5,replay,861.77,828.03,894.09,907.0,-45.23,45.23,0
2026-08-07 13:00:00,2026-08-07 15:00:00,2,analysis,replay,802.14,738.95,847.63,889.0,-86.86,86.86,0
2026-08-07 13:00:00,2026-08-07 15:00:00,2,era5,replay,802.14,738.95,847.63,842.0,-39.86,39.86,1
2026-08-07 13:00:00,2026-08-07 16:00:00,3,analysis,replay,681.27,601.22,723.21,737.0,-55.73,55.73,0
2026-08-07 13:00:00,2026-08-07 16:00:00,3,era5,replay,681.27,601.22,723.21,713.0,-31.73,31.73,1
2026-08-07 14:00:00,2026-08-07 15:00:00,1,analysis,replay,821.32,777.06,852.32,889.0,-67.68,67.68,0
2026-08-07 14:00:00,2026-08-07 15:00:00,1,era5,replay,821.32,777.06,852.32,842.0,-20.68,20.68,1
2026-08-07 14:00:00,2026-08-07 16:00:00,2,analysis,replay,691.27,630.85,724.76,737.0,-45.73,45.73,0
2026-08-07 14:00:00,2026-08-07 16:00:00,2,era5,replay,691.27,630.85,724.76,713.0,-21.73,21.73,1
2026-08-07 14:00:00,2026-08-07 17:00:00,3,analysis,replay,518.72,470.08,541.92,549.0,-30.28,30.28,0
2026-08-07 14:00:00,2026-08-07 17:00:00,3,era5,replay,518.72,470.08,541.92,529.0,-10.28,10.28,1
2026-08-08 08:00:00,2026-08-08 09:00:00,1,analysis,replay,198.45,146.88,228.11,193.0,5.45,5.45,1
2026-08-08 08:00:00,2026-08-08 09:00:00,1,era5,replay,198.45,146.88,228.11,185.0,13.45,13.45,1
2026-08-08 08:00:00,2026-08-08 10:00:00,2,analysis,replay,386.96,260.65,449.01,286.0,100.96,100.96,1
2026-08-08 08:00:00,2026-08-08 10:00:00,2,era5,replay,386.96,260.65,449.01,400.0,-13.04,13.04,1
2026-08-08 08:00:00,2026-08-08 11:00:00,3,analysis,replay,561.09,419.66,636.06,374.0,187.09,187.09,0
2026-08-08 08:00:00,2026-08-08 11:00:00,3,era5,replay,561.09,419.66,636.06,611.0,-49.91,49.91,1
2026-08-08 09:00:00,2026-08-08 10:00:00,1,analysis,replay,391.79,334.91,427.5,286.0,105.79,105.79,0
2026-08-08 09:00:00,2026-08-08 10:00:00,1,era5,replay,391.79,334.91,427.5,400.0,-8.21,8.21,1
2026-08-08 09:00:00,2026-08-08 11:00:00,2,analysis,replay,558.64,414.46,630.19,374.0,184.64,184.64,0
2026-08-08 09:00:00,2026-08-08 11:00:00,2,era5,replay,558.64,414.46,630.19,611.0,-52.36,52.36,1
2026-08-08 09:00:00,2026-08-08 12:00:00,3,analysis,replay,687.79,510.11,773.92,811.0,-123.21,123.21,0
2026-08-08 09:00:00,2026-08-08 12:00:00,3,era5,replay,687.79,510.11,773.92,794.0,-106.21,106.21,0
2026-08-08 10:00:00,2026-08-08 11:00:00,1,analysis,replay,593.89,516.42,630.59,374.0,219.89,219.89,0
2026-08-08 10:00:00,2026-08-08 11:00:00,1,era5,replay,593.89,516.42,630.59,611.0,-17.11,17.11,1
2026-08-08 10:00:00,2026-08-08 12:00:00,2,analysis,replay,738.93,616.41,788.02,811.0,-72.07,72.07,0
2026-08-08 10:00:00,2026-08-08 12:00:00,2,era5,replay,738.93,616.41,788.02,794.0,-55.07,55.07,0
2026-08-08 10:00:00,2026-08-08 13:00:00,3,analysis,replay,819.06,647.75,879.26,938.0,-118.94,118.94,0
2026-08-08 10:00:00,2026-08-08 13:00:00,3,era5,replay,819.06,647.75,879.26,873.0,-53.94,53.94,1
2026-08-08 11:00:00,2026-08-08 12:00:00,1,analysis,replay,759.41,719.31,795.95,811.0,-51.59,51.59,0
2026-08-08 11:00:00,2026-08-08 12:00:00,1,era5,replay,759.41,719.31,795.95,794.0,-34.59,34.59,1
2026-08-08 11:00:00,2026-08-08 13:00:00,2,analysis,replay,846.92,763.54,886.98,938.0,-91.08,91.08,0
2026-08-08 11:00:00,2026-08-08 13:00:00,2,era5,replay,846.92,763.54,886.98,873.0,-26.08,26.08,1
2026-08-08 11:00:00,2026-08-08 14:00:00,3,analysis,replay,851.14,727.68,900.11,950.0,-98.86,98.86,0
2026-08-08 11:00:00,2026-08-08 14:00:00,3,era5,replay,851.14,727.68,900.11,857.0,-5.86,5.86,1
2026-08-08 12:00:00,2026-08-08 13:00:00,1,analysis,replay,867.49,842.58,891.79,938.0,-70.51,70.51,0
2026-08-08 12:00:00,2026-08-08 13:00:00,1,era5,replay,867.49,842.58,891.79,873.0,-5.51,5.51,1
2026-08-08 12:00:00,2026-08-08 14:00:00,2,analysis,replay,878.38,807.55,911.63,950.0,-71.62,71.62,0
2026-08-08 12:00:00,2026-08-08 14:00:00,2,era5,replay,878.38,807.55,911.63,857.0,21.38,21.38,1
2026-08-08 12:00:00,2026-08-08 15:00:00,3,analysis,replay,808.94,715.91,849.6,832.0,-23.06,23.06,1
2026-08-08 12:00:00,2026-08-08 15:00:00,3,era5,replay,808.94,715.91,849.6,777.0,31.94,31.94,1
2026-08-08 13:00:00,2026-08-08 14:00:00,1,analysis,replay,884.67,835.71,913.53,950.0,-65.33,65.33,0
2026-08-08 13:00:00,2026-08-08 14:00:00,1,era5,replay,884.67,835.71,913.53,857.0,27.67,27.67,1
2026-08-08 13:00:00,2026-08-08 15:00:00,2,analysis,replay,810.32,730.76,852.15,832.0,-21.68,21.68,1
2026-08-08 13:00:00,2026-08-08 15:00:00,2,era5,replay,810.32,730.76,852.15,777.0,33.32,33.32,1
2026-08-08 13:00:00,2026-08-08 16:00:00,3,analysis,replay,686.76,590.26,723.39,724.0,-37.24,37.24,0
2026-08-08 13:00:00,2026-08-08 16:00:00,3,era5,replay,686.76,590.26,723.39,669.0,17.76,17.76,1
2026-08-08 14:00:00,2026-08-08 15:00:00,1,analysis,replay,775.47,700.16,823.39,832.0,-56.53,56.53,0
2026-08-08 14:00:00,2026-08-08 15:00:00,1,era5,replay,775.47,700.16,823.39,777.0,-1.53,1.53,1
2026-08-08 14:00:00,2026-08-08 16:00:00,2,analysis,replay,647.37,550.24,700.33,724.0,-76.63,76.63,0
2026-08-08 14:00:00,2026-08-08 16:00:00,2,era5,replay,647.37,550.24,700.33,669.0,-21.63,21.63,1
2026-08-08 14:00:00,2026-08-08 17:00:00,3,analysis,replay,474.61,387.63,517.83,497.0,-22.39,22.39,1
2026-08-08 14:00:00,2026-08-08 17:00:00,3,era5,replay,474.61,387.63,517.83,506.0,-31.39,31.39,1
2026-08-09 08:00:00,2026-08-09 09:00:00,1,analysis,replay,212.76,174.55,235.19,205.0,7.76,7.76,1
2026-08-09 08:00:00,2026-08-09 09:00:00,1,era5,replay,212.76,174.55,235.19,200.0,12.76,12.76,1
2026-08-09 08:00:00,2026-08-09 10:00:00,2,analysis,replay,417.3,324.09,460.3,425.0,-7.7,7.7,1
2026-08-09 08:00:00,2026-08-09 10:00:00,2,era5,replay,417.3,324.09,460.3,436.0,-18.7,18.7,1
2026-08-09 08:00:00,2026-08-09 11:00:00,3,analysis,replay,598.7,490.48,649.45,698.0,-99.3,99.3,0
2026-08-09 08:00:00,2026-08-09 11:00:00,3,era5,replay,598.7,490.48,649.45,654.0,-55.3,55.3,0
2026-08-09 09:00:00,2026-08-09 10:00:00,1,analysis,replay,417.39,384.18,445.84,425.0,-7.61,7.61,1
2026-08-09 09:00:00,2026-08-09 10:00:00,1,era5,replay,417.39,384.18,445.84,436.0,-18.61,18.61,1
2026-08-09 09:00:00,2026-08-09 11:00:00,2,analysis,replay,610.81,535.5,651.5,698.0,-87.19,87.19,0
2026-08-09 09:00:00,2026-08-09 11:00:00,2,era5,replay,610.81,535.5,651.5,654.0,-43.19,43.19,0
2026-08-09 09:00:00,2026-08-09 12:00:00,3,analysis,replay,745.56,625.27,798.54,829.0,-83.44,83.44,0
2026-08-09 09:00:00,2026-08-09 12:00:00,3,era5,replay,745.56,625.27,798.54,768.0,-22.44,22.44,1
2026-08-09 10:00:00,2026-08-09 11:00:00,1,analysis,replay,624.94,590.34,646.83,698.0,-73.06,73.06,0
2026-08-09 10:00:00,2026-08-09 11:00:00,1,era5,replay,624.94,590.34,646.83,654.0,-29.06,29.06,0
2026-08-09 10:00:00,2026-08-09 12:00:00,2,analysis,replay,772.14,708.45,805.76,829.0,-56.86,56.86,0
2026-08-09 10:00:00,2026-08-09 12:00:00,2,era5,replay,772.14,708.45,805.76,768.0,4.14,4.14,1
2026-08-09 10:00:00,2026-08-09 13:00:00,3,analysis,replay,845.76,715.51,890.29,943.0,-97.24,97.24,0
2026-08-09 10:00:00,2026-08-09 13:00:00,3,era5,replay,845.76,715.51,890.29,798.0,47.76,47.76,1
2026-08-09 11:00:00,2026-08-09 12:00:00,1,analysis,replay,785.41,763.83,816.6,829.0,-43.59,43.59,0
2026-08-09 11:00:00,2026-08-09 12:00:00,1,era5,replay,785.41,763.83,816.6,768.0,17.41,17.41,1
2026-08-09 11:00:00,2026-08-09 13:00:00,2,analysis,replay,871.5,807.79,904.96,943.0,-71.5,71.5,0
2026-08-09 11:00:00,2026-08-09 13:00:00,2,era5,replay,871.5,807.79,904.96,798.0,73.5,73.5,0
2026-08-09 11:00:00,2026-08-09 14:00:00,3,analysis,replay,881.2,794.9,913.88,962.0,-80.8,80.8,0
2026-08-09 11:00:00,2026-08-09 14:00:00,3,era5,replay,881.2,794.9,913.88,829.0,52.2,52.2,1
2026-08-09 12:00:00,2026-08-09 13:00:00,1,analysis,replay,854.63,809.55,885.81,943.0,-88.37,88.37,0
2026-08-09 12:00:00,2026-08-09 13:00:00,1,era5,replay,854.63,809.55,885.81,798.0,56.63,56.63,0
2026-08-09 12:00:00,2026-08-09 14:00:00,2,analysis,replay,867.8,791.24,908.98,962.0,-94.2,94.2,0
2026-08-09 12:00:00,2026-08-09 14:00:00,2,era5,replay,867.8,791.24,908.98,829.0,38.8,38.8,1
2026-08-09 12:00:00,2026-08-09 15:00:00,3,analysis,replay,802.98,706.67,847.76,903.0,-100.02,100.02,0
2026-08-09 12:00:00,2026-08-09 15:00:00,3,era5,replay,802.98,706.67,847.76,804.0,-1.02,1.02,1
2026-08-09 13:00:00,2026-08-09 14:00:00,1,analysis,replay,831.24,713.6,883.35,962.0,-130.76,130.76,0
2026-08-09 13:00:00,2026-08-09 14:00:00,1,era5,replay,831.24,713.6,883.35,829.0,2.24,2.24,1
2026-08-09 13:00:00,2026-08-09 15:00:00,2,analysis,replay,758.08,632.88,827.96,903.0,-144.92,144.92,0
2026-08-09 13:00:00,2026-08-09 15:00:00,2,era5,replay,758.08,632.88,827.96,804.0,-45.92,45.92,1
2026-08-09 13:00:00,2026-08-09 16:00:00,3,analysis,replay,658.61,560.45,714.72,706.0,-47.39,47.39,1
2026-08-09 13:00:00,2026-08-09 16:00:00,3,era5,replay,658.61,560.45,714.72,696.0,-37.39,37.39,1
2026-08-09 14:00:00,2026-08-09 15:00:00,1,analysis,replay,777.43,684.48,826.78,903.0,-125.57,125.57,0
2026-08-09 14:00:00,2026-08-09 15:00:00,1,era5,replay,777.43,684.48,826.78,804.0,-26.57,26.57,1
2026-08-09 14:00:00,2026-08-09 16:00:00,2,analysis,replay,658.18,563.63,704.13,706.0,-47.82,47.82,0
2026-08-09 14:00:00,2026-08-09 16:00:00,2,era5,replay,658.18,563.63,704.13,696.0,-37.82,37.82,1
2026-08-09 14:00:00,2026-08-09 17:00:00,3,analysis,replay,495.78,414.31,531.77,526.0,-30.22,30.22,1
2026-08-09 14:00:00,2026-08-09 17:00:00,3,era5,replay,495.78,414.31,531.77,511.0,-15.22,15.22,1
2026-08-10 08:00:00,2026-08-10 09:00:00,1,analysis,replay,201.37,143.81,230.99,210.0,-8.63,8.63,1
2026-08-10 08:00:00,2026-08-10 09:00:00,1,era5,replay,201.37,143.81,230.99,171.0,30.37,30.37,1
2026-08-10 08:00:00,2026-08-10 10:00:00,2,analysis,replay,404.02,281.26,454.98,405.0,-0.98,0.98,1
2026-08-10 08:00:00,2026-08-10 10:00:00,2,era5,replay,404.02,281.26,454.98,336.0,68.02,68.02,1
2026-08-10 08:00:00,2026-08-10 11:00:00,3,analysis,replay,577.03,421.77,643.26,593.0,-15.97,15.97,1
2026-08-10 08:00:00,2026-08-10 11:00:00,3,era5,replay,577.03,421.77,643.26,578.0,-0.97,0.97,1
2026-08-10 09:00:00,2026-08-10 10:00:00,1,analysis,replay,386.67,304.62,431.02,405.0,-18.33,18.33,1
2026-08-10 09:00:00,2026-08-10 10:00:00,1,era5,replay,386.67,304.62,431.02,336.0,50.67,50.67,1
2026-08-10 09:00:00,2026-08-10 11:00:00,2,analysis,replay,573.4,444.18,638.34,593.0,-19.6,19.6,1
2026-08-10 09:00:00,2026-08-10 11:00:00,2,era5,replay,573.4,444.18,638.34,578.0,-4.6,4.6,1
2026-08-10 09:00:00,2026-08-10 12:00:00,3,analysis,replay,708.51,523.45,781.14,759.0,-50.49,50.49,1
2026-08-10 09:00:00,2026-08-10 12:00:00,3,era5,replay,708.51,523.45,781.14,755.0,-46.49,46.49,1
2026-08-10 10:00:00,2026-08-10 11:00:00,1,analysis,replay,544.75,440.9,610.34,593.0,-48.25,48.25,1
2026-08-10 10:00:00,2026-08-10 11:00:00,1,era5,replay,544.75,440.9,610.34,578.0,-33.25,33.25,1
2026-08-10 10:00:00,2026-08-10 12:00:00,2,analysis,replay,696.95,526.82,767.53,759.0,-62.05,62.05,1
2026-08-10 10:00:00,2026-08-10 12:00:00,2,era5,replay,696.95,526.82,767.53,755.0,-58.05,58.05,1
2026-08-10 10:00:00,2026-08-10 13:00:00,3,analysis,replay,770.71,573.65,851.51,812.0,-41.29,41.29,1
2026-08-10 10:00:00,2026-08-10 13:00:00,3,era5,replay,770.71,573.65,851.51,753.0,17.71,17.71,1
2026-08-10 11:00:00,2026-08-10 12:00:00,1,analysis,replay,731.95,656.1,787.74,759.0,-27.05,27.05,1
2026-08-10 11:00:00,2026-08-10 12:00:00,1,era5,replay,731.95,656.1,787.74,755.0,-23.05,23.05,1
2026-08-10 11:00:00,2026-08-10 13:00:00,2,analysis,replay,810.93,671.42,871.76,812.0,-1.07,1.07,1
2026-08-10 11:00:00,2026-08-10 13:00:00,2,era5,replay,810.93,671.42,871.76,753.0,57.93,57.93,1
2026-08-10 11:00:00,2026-08-10 14:00:00,3,analysis,replay,813.61,629.8,886.62,841.0,-27.39,27.39,1
2026-08-10 11:00:00,2026-08-10 14:00:00,3,era5,replay,813.61,629.8,886.62,736.0,77.61,77.61,1
2026-08-10 12:00:00,2026-08-10 13:00:00,1,analysis,replay,817.4,713.24,871.21,812.0,5.4,5.4,1
2026-08-10 12:00:00,2026-08-10 13:00:00,1,era5,replay,817.4,713.24,871.21,753.0,64.4,64.4,1
2026-08-10 12:00:00,2026-08-10 14:00:00,2,analysis,replay,821.18,675.16,885.58,841.0,-19.82,19.82,1
2026-08-10 12:00:00,2026-08-10 14:00:00,2,era5,replay,821.18,675.16,885.58,736.0,85.18,85.18,1
2026-08-10 12:00:00,2026-08-10 15:00:00,3,analysis,replay,762.09,601.22,827.87,747.0,15.09,15.09,1
2026-08-10 12:00:00,2026-08-10 15:00:00,3,era5,replay,762.09,601.22,827.87,766.0,-3.91,3.91,1
2026-08-10 13:00:00,2026-08-10 14:00:00,1,analysis,replay,800.81,662.68,868.91,841.0,-40.19,40.19,1
2026-08-10 13:00:00,2026-08-10 14:00:00,1,era5,replay,800.81,662.68,868.91,736.0,64.81,64.81,1
2026-08-10 13:00:00,2026-08-10 15:00:00,2,analysis,replay,730.29,572.74,812.24,747.0,-16.71,16.71,1
2026-08-10 13:00:00,2026-08-10 15:00:00,2,era5,replay,730.29,572.74,812.24,766.0,-35.71,35.71,1
2026-08-10 13:00:00,2026-08-10 16:00:00,3,analysis,replay,635.07,492.2,702.97,659.0,-23.93,23.93,1
2026-08-10 13:00:00,2026-08-10 16:00:00,3,era5,replay,635.07,492.2,702.97,573.0,62.07,62.07,1
2026-08-10 14:00:00,2026-08-10 15:00:00,1,analysis,replay,725.74,598.62,794.13,747.0,-21.26,21.26,1
2026-08-10 14:00:00,2026-08-10 15:00:00,1,era5,replay,725.74,598.62,794.13,766.0,-40.26,40.26,1
2026-08-10 14:00:00,2026-08-10 16:00:00,2,analysis,replay,621.98,495.39,686.37,659.0,-37.02,37.02,1
2026-08-10 14:00:00,2026-08-10 16:00:00,2,era5,replay,621.98,495.39,686.37,573.0,48.98,48.98,1
2026-08-10 14:00:00,2026-08-10 17:00:00,3,analysis,replay,474.85,364.02,524.46,466.0,8.85,8.85,1
2026-08-10 14:00:00,2026-08-10 17:00:00,3,era5,replay,474.85,364.02,524.46,391.0,83.85,83.85,1
2026-08-11 08:00:00,2026-08-11 09:00:00,1,analysis,replay,203.58,145.26,232.69,148.0,55.58,55.58,1
2026-08-11 08:00:00,2026-08-11 09:00:00,1,era5,replay,203.58,145.26,232.69,184.0,19.58,19.58,1
2026-08-11 08:00:00,2026-08-11 10:00:00,2,analysis,replay,403.12,277.39,456.76,384.0,19.12,19.12,1
2026-08-11 08:00:00,2026-08-11 10:00:00,2,era5,replay,403.12,277.39,456.76,347.0,56.12,56.12,1
2026-08-11 08:00:00,2026-08-11 11:00:00,3,analysis,replay,580.86,430.62,646.14,601.0,-20.14,20.14,1
2026-08-11 08:00:00,2026-08-11 11:00:00,3,era5,replay,580.86,430.62,646.14,581.0,-0.14,0.14,1
2026-08-11 09:00:00,2026-08-11 10:00:00,1,analysis,replay,393.64,305.42,440.65,384.0,9.64,9.64,1
2026-08-11 09:00:00,2026-08-11 10:00:00,1,era5,replay,393.64,305.42,440.65,347.0,46.64,46.64,1
2026-08-11 09:00:00,2026-08-11 11:00:00,2,analysis,replay,566.66,414.07,637.16,601.0,-34.34,34.34,1
2026-08-11 09:00:00,2026-08-11 11:00:00,2,era5,replay,566.66,414.07,637.16,581.0,-14.34,14.34,1
2026-08-11 09:00:00,2026-08-11 12:00:00,3,analysis,replay,705.29,514.09,786.87,615.0,90.29,90.29,1
2026-08-11 09:00:00,2026-08-11 12:00:00,3,era5,replay,705.29,514.09,786.87,728.0,-22.71,22.71,1
2026-08-11 10:00:00,2026-08-11 11:00:00,1,analysis,replay,531.15,406.8,611.24,601.0,-69.85,69.85,1
2026-08-11 10:00:00,2026-08-11 11:00:00,1,era5,replay,531.15,406.8,611.24,581.0,-49.85,49.85,1
2026-08-11 10:00:00,2026-08-11 12:00:00,2,analysis,replay,696.23,512.3,774.82,615.0,81.23,81.23,1
2026-08-11 10:00:00,2026-08-11 12:00:00,2,era5,replay,696.23,512.3,774.82,728.0,-31.77,31.77,1
2026-08-11 10:00:00,2026-08-11 13:00:00,3,analysis,replay,783.31,556.61,868.83,822.0,-38.69,38.69,1
2026-08-11 10:00:00,2026-08-11 13:00:00,3,era5,replay,783.31,556.61,868.83,848.0,-64.69,64.69,1
2026-08-11 11:00:00,2026-08-11 12:00:00,1,analysis,replay,728.11,645.75,777.01,615.0,113.11,113.11,0
2026-08-11 11:00:00,2026-08-11 12:00:00,1,era5,replay,728.11,645.75,777.01,728.0,0.11,0.11,1
2026-08-11 11:00:00,2026-08-11 13:00:00,2,analysis,replay,796.88,650.78,863.65,822.0,-25.12,25.12,1
2026-08-11 11:00:00,2026-08-11 13:00:00,2,era5,replay,796.88,650.78,863.65,848.0,-51.12,51.12,1
2026-08-11 11:00:00,2026-08-11 14:00:00,3,analysis,replay,795.36,597.09,875.07,888.0,-92.64,92.64,0
2026-08-11 11:00:00,2026-08-11 14:00:00,3,era5,replay,795.36,597.09,875.07,818.0,-22.64,22.64,1
2026-08-11 12:00:00,2026-08-11 13:00:00,1,analysis,replay,821.05,748.06,867.49,822.0,-0.95,0.95,1
2026-08-11 12:00:00,2026-08-11 13:00:00,1,era5,replay,821.05,748.06,867.49,848.0,-26.95,26.95,1
2026-08-11 12:00:00,2026-08-11 14:00:00,2,analysis,replay,826.3,697.13,884.09,888.0,-61.7,61.7,0
2026-08-11 12:00:00,2026-08-11 14:00:00,2,era5,replay,826.3,697.13,884.09,818.0,8.3,8.3,1
2026-08-11 12:00:00,2026-08-11 15:00:00,3,analysis,replay,750.93,591.53,820.21,862.0,-111.07,111.07,0
2026-08-11 12:00:00,2026-08-11 15:00:00,3,era5,replay,750.93,591.53,820.21,775.0,-24.07,24.07,1
2026-08-11 13:00:00,2026-08-11 14:00:00,1,analysis,replay,840.91,765.76,890.54,888.0,-47.09,47.09,1
2026-08-11 13:00:00,2026-08-11 14:00:00,1,era5,replay,840.91,765.76,890.54,818.0,22.91,22.91,1
2026-08-11 13:00:00,2026-08-11 15:00:00,2,analysis,replay,777.25,662.84,830.16,862.0,-84.75,84.75,0
2026-08-11 13:00:00,2026-08-11 15:00:00,2,era5,replay,777.25,662.84,830.16,775.0,2.25,2.25,1
2026-08-11 13:00:00,2026-08-11 16:00:00,3,analysis,replay,644.8,513.14,703.15,743.0,-98.2,98.2,0
2026-08-11 13:00:00,2026-08-11 16:00:00,3,era5,replay,644.8,513.14,703.15,691.0,-46.2,46.2,1
2026-08-11 14:00:00,2026-08-11 15:00:00,1,analysis,replay,796.67,713.83,837.38,862.0,-65.33,65.33,0
2026-08-11 14:00:00,2026-08-11 15:00:00,1,era5,replay,796.67,713.83,837.38,775.0,21.67,21.67,1
2026-08-11 14:00:00,2026-08-11 16:00:00,2,analysis,replay,660.62,561.01,707.52,743.0,-82.38,82.38,0
2026-08-11 14:00:00,2026-08-11 16:00:00,2,era5,replay,660.62,561.01,707.52,691.0,-30.38,30.38,1
2026-08-11 14:00:00,2026-08-11 17:00:00,3,analysis,replay,489.85,404.13,530.32,476.0,13.85,13.85,1
2026-08-11 14:00:00,2026-08-11 17:00:00,3,era5,replay,489.85,404.13,530.32,469.0,20.85,20.85,1
2026-08-12 08:00:00,2026-08-12 09:00:00,1,analysis,replay,215.4,175.51,237.47,214.0,1.4,1.4,1
2026-08-12 08:00:00,2026-08-12 09:00:00,1,era5,replay,215.4,175.51,237.47,239.0,-23.6,23.6,0
2026-08-12 08:00:00,2026-08-12 10:00:00,2,analysis,replay,416.03,313.35,461.95,419.0,-2.97,2.97,1
2026-08-12 08:00:00,2026-08-12 10:00:00,2,era5,replay,416.03,313.35,461.95,467.0,-50.97,50.97,0
2026-08-12 08:00:00,2026-08-12 11:00:00,3,analysis,replay,596.47,477.02,649.14,627.0,-30.53,30.53,1
2026-08-12 08:00:00,2026-08-12 11:00:00,3,era5,replay,596.47,477.02,649.14,649.0,-52.53,52.53,1
2026-08-12 09:00:00,2026-08-12 10:00:00,1,analysis,replay,449.3,418.82,468.19,419.0,30.3,30.3,1
2026-08-12 09:00:00,2026-08-12 10:00:00,1,era5,replay,449.3,418.82,468.19,467.0,-17.7,17.7,1
2026-08-12 09:00:00,2026-08-12 11:00:00,2,analysis,replay,628.4,577.47,667.3,627.0,1.4,1.4,1
2026-08-12 09:00:00,2026-08-12 11:00:00,2,era5,replay,628.4,577.47,667.3,649.0,-20.6,20.6,1
2026-08-12 09:00:00,2026-08-12 12:00:00,3,analysis,replay,771.25,672.63,817.54,827.0,-55.75,55.75,0
