issue_time,valid_time,horizon_h,model_id,quantiles_json,median,clearsky,kt_now,mode,created_at
2026-08-12 09:00:00,2026-08-12 11:00:00,2,catboost_A_kt,"[577.4668786833562, 606.6130918541617, 628.3973483392344, 650.4007176594125, 667.3009251244249]",628.3973483392344,669.7576904296875,1.0565252943745942,replay,2026-09-14T14:28:17
2026-08-12 09:00:00,2026-08-12 12:00:00,3,catboost_A_kt,"[672.6264938358372, 735.8294551466771, 771.2503656986113, 794.1905837296597, 817.5362411492627]",771.2503656986113,821.8976440429688,1.0565252943745942,replay,2026-09-14T14:28:17
2026-08-12 10:00:00,2026-08-12 11:00:00,1,catboost_A_kt,"[617.4506606601864, 636.3173602042729, 651.5919114379768, 661.2079903905129, 675.0521317345967]",651.5919114379768,669.7576904296875,1.007132164141501,replay,2026-09-14T14:28:17
2026-08-12 10:00:00,2026-08-12 12:00:00,2,catboost_A_kt,"[714.184231874365, 762.5496999705913, 785.2608385220632, 805.4007843700355, 818.6591703590532]",785.2608385220632,821.8976440429688,1.007132164141501,replay,2026-09-14T14:28:17
2026-08-12 10:00:00,2026-08-12 13:00:00,3,catboost_A_kt,"[720.4501951631364, 802.7071444342516, 854.1549591207728, 886.056446969109, 904.8516967251643]",854.1549591207728,907.4169921875,1.007132164141501,replay,2026-09-14T14:28:17
2026-08-12 11:00:00,2026-08-12 12:00:00,1,catboost_A_kt,"[748.5264404759841, 777.2006774661381, 791.77186265626, 805.7981868862812, 820.2521842066105]",791.77186265626,821.8976440429688,0.9690071439005394,replay,2026-09-14T14:28:17
2026-08-12 11:00:00,2026-08-12 13:00:00,2,catboost_A_kt,"[769.7842216211535, 837.0456238748227, 865.0236259262947, 891.0782771679312, 906.1749726350414]",865.0236259262947,907.4169921875,0.9690071439005394,replay,2026-09-14T14:28:17
2026-08-12 11:00:00,2026-08-12 14:00:00,3,catboost_A_kt,"[731.3702674404127, 818.3565809159978, 867.5639113009463, 894.9972252324629, 913.052597252538]",867.5639113009463,919.7083129882812,0.9690071439005394,replay,2026-09-14T14:28:17
2026-08-12 12:00:00,2026-08-12 13:00:00,1,catboost_A_kt,"[797.9675606933231, 844.9970680877626, 866.1481436098619, 886.8617607793736, 902.8873272799107]",866.1481436098619,907.4169921875,0.9636236237385633,replay,2026-09-14T14:28:17
2026-08-12 12:00:00,2026-08-12 14:00:00,2,catboost_A_kt,"[743.6908370132384, 820.8941049569266, 861.7528781058809, 896.1853093260222, 913.3857147483566]",861.7528781058809,919.7083129882812,0.9636236237385633,replay,2026-09-14T14:28:17
2026-08-12 12:00:00,2026-08-12 15:00:00,3,catboost_A_kt,"[654.5631706224628, 737.5811269720353, 793.8110689342498, 825.5151788553684, 848.6923727906984]",793.8110689342498,857.8347778320312,0.9636236237385633,replay,2026-09-14T14:28:17
2026-08-12 13:00:00,2026-08-12 14:00:00,1,catboost_A_kt,"[770.2278491219239, 837.6729516905284, 859.470739183021, 884.683182390247, 903.5732903668167]",859.470739183021,919.7083129882812,0.9510512052175096,replay,2026-09-14T14:28:17
2026-08-12 13:00:00,2026-08-12 15:00:00,2,catboost_A_kt,"[641.9901495624848, 720.7300060034382, 772.4735510228039, 817.8288114595368, 840.9377195575203]",772.4735510228039,857.8347778320312,0.9510512052175096,replay,2026-09-14T14:28:17
2026-08-12 13:00:00,2026-08-12 16:00:00,3,catboost_A_kt,"[549.1816842370529, 617.3248822038264, 666.5326724593953, 697.3750637474666, 719.6549687627926]",666.5326724593953,726.5084838867188,0.9510512052175096,replay,2026-09-14T14:28:17
2026-08-12 14:00:00,2026-08-12 15:00:00,1,catboost_A_kt,"[684.2376523413848, 751.13208711315, 783.544230001215, 816.5098845482146, 833.2449006777457]",783.544230001215,857.8347778320312,0.9002854138840789,replay,2026-09-14T14:28:17
2026-08-12 14:00:00,2026-08-12 16:00:00,2,catboost_A_kt,"[503.6459739449943, 574.5199197963154, 628.3074770328167, 673.3349156345331, 699.5116235916356]",628.3074770328167,726.5084838867188,0.9002854138840789,replay,2026-09-14T14:28:17
2026-08-12 14:00:00,2026-08-12 17:00:00,3,catboost_A_kt,"[389.5114571927791, 439.6175135311535, 482.56113148729384, 510.06170736407284, 528.3679897678096]",482.56113148729384,536.2891235351562,0.9002854138840789,replay,2026-09-14T14:28:17
2026-08-13 08:00:00,2026-08-13 09:00:00,1,catboost_A_kt,"[134.39254634173253, 165.3370493046183, 194.00553561977745, 216.106991334157, 229.0812496687426]",194.00553561977745,227.2837677001953,0.9872864339884956,replay,2026-09-14T14:28:17
2026-08-13 08:00:00,2026-08-13 10:00:00,2,catboost_A_kt,"[256.3766520554242, 332.47640684412806, 391.69756493289765, 435.54864844138984, 454.58004387372847]",391.69756493289765,465.16986083984375,0.9872864339884956,replay,2026-09-14T14:28:17
2026-08-13 08:00:00,2026-08-13 11:00:00,3,catboost_A_kt,"[388.26031817801515, 490.5446213538729, 558.2008910671542, 609.1776901159809, 642.3332497227561]",558.2008910671542,671.4801025390625,0.9872864339884956,replay,2026-09-14T14:28:17
2026-08-13 09:00:00,2026-08-13 10:00:00,1,catboost_A_kt,"[267.7774867814751, 318.2826342114315, 364.77590775270335, 395.235821352751, 421.91850547085966]",364.77590775270335,465.16986083984375,0.6951662406377587,replay,2026-09-14T14:28:17
2026-08-13 09:00:00,2026-08-13 11:00:00,2,catboost_A_kt,"[347.32255951371343, 445.5127601957676, 525.0689899259521, 588.4770949600205, 623.3416351370169]",525.0689899259521,671.4801025390625,0.6951662406377587,replay,2026-09-14T14:28:17
2026-08-13 09:00:00,2026-08-13 12:00:00,3,catboost_A_kt,"[421.0056203754838, 535.8936645922757, 650.5906098649313, 722.1611902722314, 771.0576793503095]",650.5906098649313,823.717529296875,0.6951662406377587,replay,2026-09-14T14:28:17
2026-08-13 10:00:00,2026-08-13 11:00:00,1,catboost_A_kt,"[437.0963569257289, 510.29032261611343, 555.6376573850836, 595.2244224964495, 622.3460638602282]",555.6376573850836,671.4801025390625,0.7782103329265648,replay,2026-09-14T14:28:17
2026-08-13 10:00:00,2026-08-13 12:00:00,2,catboost_A_kt,"[493.657906939416, 609.3199762475001, 689.0368487065659, 740.3189945575217, 774.0765676527287]",689.0368487065659,823.717529296875,0.7782103329265648,replay,2026-09-14T14:28:17
2026-08-13 10:00:00,2026-08-13 13:00:00,3,catboost_A_kt,"[543.1897369623485, 674.4303750855183, 773.2753222526056, 828.1070568780474, 866.5483682179841]",773.2753222526056,909.1860961914062,0.7782103329265648,replay,2026-09-14T14:28:17
2026-08-13 11:00:00,2026-08-13 12:00:00,1,catboost_A_kt,"[599.7335352360385, 677.4634879325856, 718.0049960275529, 753.2236877659029, 777.9604977338554]",718.0049960275529,823.717529296875,0.8637634796185075,replay,2026-09-14T14:28:17
2026-08-13 11:00:00,2026-08-13 13:00:00,2,catboost_A_kt,"[592.917716751862, 689.9462340410113, 778.8070575347152, 823.3978212429487, 859.5042574972788]",778.8070575347152,909.1860961914062,0.8637634796185075,replay,2026-09-14T14:28:17
2026-08-13 11:00:00,2026-08-13 14:00:00,3,catboost_A_kt,"[571.8097438750679, 686.2193941009238, 782.1764298023123, 843.2894542982359, 878.2262277172952]",782.1764298023123,921.284423828125,0.8637634796185075,replay,2026-09-14T14:28:17
2026-08-13 12:00:00,2026-08-13 13:00:00,1,catboost_A_kt,"[655.6553385418828, 741.2705644161044, 786.8450696774966, 829.1850062646148, 858.6290474546504]",786.8450696774966,909.1860961914062,0.8255256840948465,replay,2026-09-14T14:28:17
2026-08-13 12:00:00,2026-08-13 14:00:00,2,catboost_A_kt,"[607.8328810731771, 702.2461182307802, 784.9890946894047, 834.4733463791368, 869.0706876203407]",784.9890946894047,921.284423828125,0.8255256840948465,replay,2026-09-14T14:28:17
2026-08-13 12:00:00,2026-08-13 15:00:00,3,catboost_A_kt,"[530.2922151810891, 645.8388379354384, 727.9898480244892, 785.6012163566448, 821.0737338340311]",727.9898480244892,859.0903930664062,0.8255256840948465,replay,2026-09-14T14:28:17
2026-08-13 13:00:00,2026-08-13 14:00:00,1,catboost_A_kt,"[637.6570352628509, 724.5773534573892, 781.6442333434177, 832.2170836622589, 861.9825748529341]",781.6442333434177,921.284423828125,0.812814868080146,replay,2026-09-14T14:28:17
2026-08-13 13:00:00,2026-08-13 15:00:00,2,catboost_A_kt,"[537.9921785794779, 630.5252232861576, 715.8665843562948, 766.7669452705977, 801.7266892359273]",715.8665843562948,859.0903930664062,0.812814868080146,replay,2026-09-14T14:28:17
2026-08-13 13:00:00,2026-08-13 16:00:00,3,catboost_A_kt,"[444.13262560243396, 538.781154950736, 615.2053254978681, 665.160873571191, 696.5942194467212]",615.2053254978681,727.3400268554688,0.812814868080146,replay,2026-09-14T14:28:17
2026-08-13 14:00:00,2026-08-13 15:00:00,1,catboost_A_kt,"[514.5757519672163, 615.0829700915513, 694.2844875095336, 756.1444364608928, 789.4322307098214]",694.2844875095336,859.0903930664062,0.7522106808551363,replay,2026-09-14T14:28:17
2026-08-13 14:00:00,2026-08-13 16:00:00,2,catboost_A_kt,"[402.5130111709618, 499.1504240521623, 576.2825103325304, 637.8022898684759, 677.6571271602224]",576.2825103325304,727.3400268554688,0.7522106808551363,replay,2026-09-14T14:28:17
2026-08-13 14:00:00,2026-08-13 17:00:00,3,catboost_A_kt,"[316.1970200940758, 369.4648384330681, 437.2659643784947, 485.4994950512674, 510.37672198484853]",437.2659643784947,536.6279296875,0.7522106808551363,replay,2026-09-14T14:28:17
2026-08-14 08:00:00,2026-08-14 09:00:00,1,catboost_A_kt,"[152.0727950181375, 191.80535032630485, 217.1395365305138, 233.99272350452716, 242.89828148196298]",217.1395365305138,228.39097595214844,1.1966738326684063,replay,2026-09-14T14:28:17
2026-08-14 08:00:00,2026-08-14 10:00:00,2,catboost_A_kt,"[304.99869975201455, 374.8810763251901, 422.0725374831442, 453.828644272705, 471.9235457304177]",422.0725374831442,466.6800231933594,1.1966738326684063,replay,2026-09-14T14:28:17
2026-08-14 08:00:00,2026-08-14 11:00:00,3,catboost_A_kt,"[461.2924131431406, 558.3941571003328, 605.2253629464764, 638.4631260992104, 659.0781196250753]",605.2253629464764,673.2274780273438,1.1966738326684063,replay,2026-09-14T14:28:17
2026-08-14 09:00:00,2026-08-14 10:00:00,1,catboost_A_kt,"[344.6558243510576, 385.5963204536804, 411.8745192807758, 430.3066359080826, 449.29992504317676]",411.8745192807758,466.6800231933594,0.8362852313736029,replay,2026-09-14T14:28:17
2026-08-14 09:00:00,2026-08-14 11:00:00,2,catboost_A_kt,"[445.74287727226044, 519.4282988891808, 576.3155665853615, 617.7595271634809, 642.0533304284103]",576.3155665853615,673.2274780273438,0.8362852313736029,replay,2026-09-14T14:28:17
2026-08-14 09:00:00,2026-08-14 12:00:00,3,catboost_A_kt,"[517.1607911248802, 613.9452687554768, 703.3839830814875, 763.482333226982, 788.4640078592315]",703.3839830814875,825.5518188476562,0.8362852313736029,replay,2026-09-14T14:28:17
2026-08-14 10:00:00,2026-08-14 11:00:00,1,catboost_A_kt,"[522.4684952739689, 570.7098124616781, 602.2245633163445, 629.0878835943496, 646.0246567972309]",602.2245633163445,673.2274780273438,0.8206907708845619,replay,2026-09-14T14:28:17
2026-08-14 10:00:00,2026-08-14 12:00:00,2,catboost_A_kt,"[588.167382859045, 674.9087821776053, 733.7392660991934, 772.7969592467952, 797.3779414894736]",733.7392660991934,825.5518188476562,0.8206907708845619,replay,2026-09-14T14:28:17
2026-08-14 10:00:00,2026-08-14 13:00:00,3,catboost_A_kt,"[603.9158282895171, 720.3163844257418, 799.4070045119785, 849.8247152124887, 879.9808558726996]",799.4070045119785,910.9576416015625,0.8206907708845619,replay,2026-09-14T14:28:17
2026-08-14 11:00:00,2026-08-14 12:00:00,1,catboost_A_kt,"[672.5663749918693, 720.4766337596461, 745.838939940087, 772.5603751156627, 785.9627011479703]",745.838939940087,825.5518188476562,0.909053791448148,replay,2026-09-14T14:28:17
2026-08-14 11:00:00,2026-08-14 13:00:00,2,catboost_A_kt,"[658.3473588710167, 744.9526208133631, 805.6444852145337, 843.532891935375, 868.5901951549127]",805.6444852145337,910.9576416015625,0.909053791448148,replay,2026-09-14T14:28:17
2026-08-14 11:00:00,2026-08-14 14:00:00,3,catboost_A_kt,"[599.7454171219422, 709.6382318042185, 788.1354364383025, 841.9130534762975, 874.5434282194175]",788.1354364383025,922.8505249023438,0.909053791448148,replay,2026-09-14T14:28:17
2026-08-14 12:00:00,2026-08-14 13:00:00,1,catboost_A_kt,"[780.7179866900262, 820.7719579589076, 843.811921383803, 859.0932167325427, 869.8232032741266]",843.811921383803,910.9576416015625,0.8963701678665746,replay,2026-09-14T14:28:17
2026-08-14 12:00:00,2026-08-14 14:00:00,2,catboost_A_kt,"[699.3638807960033, 773.5204748965357, 826.8715471688178, 865.2308689853209, 889.5776421107927]",826.8715471688178,922.8505249023438,0.8963701678665746,replay,2026-09-14T14:28:17
2026-08-14 12:00:00,2026-08-14 15:00:00,3,catboost_A_kt,"[621.9988648080739, 693.4188515925877, 757.2228263364387, 796.6618218950866, 823.9653489967769]",757.2228263364387,860.3240356445312,0.8963701678665746,replay,2026-09-14T14:28:17
2026-08-14 13:00:00,2026-08-14 14:00:00,1,catboost_A_kt,"[849.5046321675453, 869.5236220712252, 879.0157177695062, 890.4081372852331, 906.416525098329]",879.0157177695062,922.8505249023438,0.950647944988188,replay,2026-09-14T14:28:17
2026-08-14 13:00:00,2026-08-14 15:00:00,2,catboost_A_kt,"[737.8565177647052, 780.0377416257995, 811.5191892553289, 828.2215613992292, 845.2414045945259]",811.5191892553289,860.3240356445312,0.950647944988188,replay,2026-09-14T14:28:17
2026-08-14 13:00:00,2026-08-14 16:00:00,3,catboost_A_kt,"[584.0067004539986, 636.712010527736, 671.0420805061492, 692.4491875891626, 710.4437110890806]",671.0420805061492,728.1392822265625,0.950647944988188,replay,2026-09-14T14:28:17
2026-08-15 08:00:00,2026-08-15 09:00:00,1,catboost_A_kt,"[98.98048239201448, 110.8398449899164, 137.30973992996329, 175.19622663521764, 197.9818080779253]",137.30973992996329,229.53427124023438,1.276112742938995,replay,2026-09-14T14:28:17
2026-08-15 08:00:00,2026-08-15 10:00:00,2,catboost_A_kt,"[215.80561691263972, 245.3735339326478, 286.14098697179963, 339.72327808024676, 376.51976030889045]",286.14098697179963,468.2222595214844,1.276112742938995,replay,2026-09-14T14:28:17
2026-08-15 08:00:00,2026-08-15 11:00:00,3,catboost_A_kt,"[399.7194288485424, 460.2735727509648, 546.784437149458, 613.8712169745974, 629.7267644511928]",546.784437149458,674.9983520507812,1.276112742938995,replay,2026-09-14T14:28:17
2026-08-15 09:00:00,2026-08-15 10:00:00,1,catboost_A_kt,"[373.3563408583598, 393.6559945968784, 420.0815774729579, 438.9253806490905, 449.5966928632179]",420.0815774729579,468.2222595214844,0.9846024190483652,replay,2026-09-14T14:28:17
2026-08-15 09:00:00,2026-08-15 11:00:00,2,catboost_A_kt,"[481.4667659774968, 553.2894326535156, 610.3416333083742, 638.2938908084523, 650.3117617408496]",610.3416333083742,674.9983520507812,0.9846024190483652,replay,2026-09-14T14:28:17
2026-08-15 09:00:00,2026-08-15 12:00:00,3,catboost_A_kt,"[636.4739696303371, 729.9201318412399, 795.0400859648981, 795.5153102155218, 803.1095059141807]",795.0400859648981,827.398681640625,0.9846024190483652,replay,2026-09-14T14:28:17
2026-08-15 10:00:00,2026-08-15 11:00:00,1,catboost_A_kt,"[568.9327903552382, 602.5705064372198, 618.2534655593184, 640.0182428756567, 649.8282062497544]",618.2534655593184,674.9983520507812,0.8607023265288825,replay,2026-09-14T14:28:17
2026-08-15 10:00:00,2026-08-15 12:00:00,2,catboost_A_kt,"[655.7866125431322, 700.3940625477829, 749.7132118086183, 774.8844557132162, 792.9000782956832]",749.7132118086183,827.398681640625,0.8607023265288825,replay,2026-09-14T14:28:17
2026-08-15 10:00:00,2026-08-15 13:00:00,3,catboost_A_kt,"[689.5104286199413, 755.3719218964866, 811.6769101085948, 860.9607517123296, 879.2919406035271]",811.6769101085948,912.7296752929688,0.8607023265288825,replay,2026-09-14T14:28:17
2026-08-15 11:00:00,2026-08-15 12:00:00,1,catboost_A_kt,"[717.0948496322396, 743.9104189738893, 754.9830654872668, 772.7391807858172, 787.6385867041953]",754.9830654872668,827.398681640625,0.8800021264654875,replay,2026-09-14T14:28:17
2026-08-15 11:00:00,2026-08-15 13:00:00,2,catboost_A_kt,"[755.9557341870253, 797.4310389618804, 841.4387558616266, 866.6732245438418, 885.7549653683038]",841.4387558616266,912.7296752929688,0.8800021264654875,replay,2026-09-14T14:28:17
2026-08-15 11:00:00,2026-08-15 14:00:00,3,catboost_A_kt,"[735.9961186404288, 781.7299939147599, 839.5842562905631, 874.4707512834945, 892.9064597115301]",839.5842562905631,924.4047241210938,0.8800021264654875,replay,2026-09-14T14:28:17
2026-08-15 12:00:00,2026-08-15 13:00:00,1,catboost_A_kt,"[787.558956383698, 824.28487448073, 827.3384057039234, 859.0756656299726, 877.2994611459469]",827.3384057039234,912.7296752929688,0.9185414783591096,replay,2026-09-14T14:28:17
2026-08-15 12:00:00,2026-08-15 14:00:00,2,catboost_A_kt,"[748.4701704757314, 798.7446924064262, 844.9511825430146, 881.0264501391051, 900.3471916090945]",844.9511825430146,924.4047241210938,0.9185414783591096,replay,2026-09-14T14:28:17
2026-08-15 12:00:00,2026-08-15 15:00:00,3,catboost_A_kt,"[639.726575357697, 700.2918249499459, 759.3304301597916, 807.884894789552, 830.8746582451766]",759.3304301597916,861.5341186523438,0.9185414783591096,replay,2026-09-14T14:28:17
2026-08-15 13:00:00,2026-08-15 14:00:00,1,catboost_A_kt,"[822.0027205897158, 844.0922848653835, 858.8823739857761, 877.7534117946067, 892.0067554706512]",858.8823739857761,924.4047241210938,0.9148382258772508,replay,2026-09-14T14:28:17
2026-08-15 13:00:00,2026-08-15 15:00:00,2,catboost_A_kt,"[703.0125938242651, 749.006173812998, 791.1635948621002, 822.7053935520727, 843.0617834448849]",791.1635948621002,861.5341186523438,0.9148382258772508,replay,2026-09-14T14:28:17
2026-08-15 13:00:00,2026-08-15 16:00:00,3,catboost_A_kt,"[586.9542723431642, 631.1911257667492, 675.2244226697977, 698.5010875529483, 716.3808629425057]",675.2244226697977,728.9048461914062,0.9148382258772508,replay,2026-09-14T14:28:17
2026-08-15 14:00:00,2026-08-15 15:00:00,1,catboost_A_kt,"[753.1957396906952, 774.7361203772114, 789.9092069749098, 814.1217475070596, 828.8597713770139]",789.9092069749098,861.5341186523438,0.9595364282842604,replay,2026-09-14T14:28:17
2026-08-15 14:00:00,2026-08-15 16:00:00,2,catboost_A_kt,"[598.2027721256976, 640.2866087489284, 668.7266996811094, 697.070581779195, 714.0296396474305]",668.7266996811094,728.9048461914062,0.9595364282842604,replay,2026-09-14T14:28:17
2026-08-15 14:00:00,2026-08-15 17:00:00,3,catboost_A_kt,"[446.85619158735557, 475.02297207500123, 498.63632328833074, 517.4887978694485, 532.2435990803069]",498.63632328833074,537.1838989257812,0.9595364282842604,replay,2026-09-14T14:28:17
2026-08-16 08:00:00,2026-08-16 09:00:00,1,catboost_A_kt,"[157.88894165482688, 191.6180167698253, 208.86199780628863, 225.67052072815986, 237.57773994784478]",208.86199780628863,230.4208984375,1.2914442564299922,replay,2026-09-14T14:28:17
2026-08-16 08:00:00,2026-08-16 10:00:00,2,catboost_A_kt,"[273.201717644546, 342.54031994917625, 396.2557767754669, 436.3231553110312, 460.0711100084467]",396.2557767754669,469.4271240234375,1.2914442564299922,replay,2026-09-14T14:28:17
2026-08-16 08:00:00,2026-08-16 11:00:00,3,catboost_A_kt,"[370.17292450452493, 483.97449225488805, 560.8945593779314, 609.7639977724876, 642.4109915683791]",560.8945593779314,676.390380859375,1.2914442564299922,replay,2026-09-14T14:28:17
2026-08-16 09:00:00,2026-08-16 10:00:00,1,catboost_A_kt,"[329.9428261540621, 370.6183719738267, 402.64431346729776, 426.0852292954823, 444.79104987975535]",402.64431346729776,469.4271240234375,0.81589819913606,replay,2026-09-14T14:28:17
2026-08-16 09:00:00,2026-08-16 11:00:00,2,catboost_A_kt,"[441.81543368364925, 513.1155738117727, 572.0349749624309, 619.6046997883633, 645.0946938113885]",572.0349749624309,676.390380859375,0.81589819913606,replay,2026-09-14T14:28:17
2026-08-16 09:00:00,2026-08-16 12:00:00,3,catboost_A_kt,"[510.96416714050144, 624.0955375929265, 708.1675633882786, 762.5789350770707, 792.183468244234]",708.1675633882786,828.8397216796875,0.81589819913606,replay,2026-09-14T14:28:17
2026-08-16 10:00:00,2026-08-16 11:00:00,1,catboost_A_kt,"[417.23312191566527, 471.9291080410101, 528.6696484261935, 579.5297992700444, 612.2878622116023]",528.6696484261935,676.390380859375,0.6689004086283898,replay,2026-09-14T14:28:17
2026-08-16 10:00:00,2026-08-16 12:00:00,2,catboost_A_kt,"[451.2829071948396, 556.1060898776823, 651.5136037025253, 719.0526486383803, 760.1930359522254]",651.5136037025253,828.8397216796875,0.6689004086283898,replay,2026-09-14T14:28:17
2026-08-16 10:00:00,2026-08-16 13:00:00,3,catboost_A_kt,"[493.1596007757781, 622.1869514068078, 731.0006822556744, 808.4623069494276, 848.5053657007968]",731.0006822556744,914.0765991210938,0.6689004086283898,replay,2026-09-14T14:28:17
2026-08-16 11:00:00,2026-08-16 12:00:00,1,catboost_A_kt,"[605.2156832998425, 673.0047261877852, 718.3076679366258, 751.5349201923806, 781.0099945244879]",718.3076679366258,828.8397216796875,0.8663636075061697,replay,2026-09-14T14:28:17
2026-08-16 11:00:00,2026-08-16 13:00:00,2,catboost_A_kt,"[577.2442356477553, 682.7707850642869, 772.6115184723643, 827.6717045340008, 861.1422503031763]",772.6115184723643,914.0765991210938,0.8663636075061697,replay,2026-09-14T14:28:17
2026-08-16 11:00:00,2026-08-16 14:00:00,3,catboost_A_kt,"[553.1976124136298, 672.5920488105851, 775.7699828800032, 841.3651319421934, 876.0891390980153]",775.7699828800032,925.5206298828125,0.8663636075061697,replay,2026-09-14T14:28:17
2026-08-16 12:00:00,2026-08-16 13:00:00,1,catboost_A_kt,"[553.6705945485387, 618.4808457841933, 681.3945707749896, 739.2943710835514, 784.745856572675]",681.3945707749896,914.0765991210938,0.8083589606860769,replay,2026-09-14T14:28:17
2026-08-16 12:00:00,2026-08-16 14:00:00,2,catboost_A_kt,"[522.7553430832361, 640.3706891944187, 728.8625500748901, 807.4948323089476, 852.7210426367404]",728.8625500748901,925.5206298828125,0.8083589606860769,replay,2026-09-14T14:28:17
2026-08-16 12:00:00,2026-08-16 15:00:00,3,catboost_A_kt,"[469.32319850457395, 592.0072649212353, 691.2127247017297, 764.4228142242277, 802.9169101747636]",691.2127247017297,862.2993774414062,0.8083589606860769,replay,2026-09-14T14:28:17
2026-08-16 13:00:00,2026-08-16 14:00:00,1,catboost_A_kt,"[581.1783265896275, 654.9430518308751, 723.089496842161, 797.9579461144407, 845.1337869608366]",723.089496842161,925.5206298828125,0.684844118178918,replay,2026-09-14T14:28:17
2026-08-16 13:00:00,2026-08-16 15:00:00,2,catboost_A_kt,"[461.2629617407262, 557.0848603796568, 655.4182353672988, 727.4505789903287, 777.8105166147941]",655.4182353672988,862.2993774414062,0.684844118178918,replay,2026-09-14T14:28:17
2026-08-16 13:00:00,2026-08-16 16:00:00,3,catboost_A_kt,"[379.49605214670623, 470.4620703232704, 559.4239293708438, 629.9713047346418, 670.3100219273566]",559.4239293708438,729.2284545898438,0.684844118178918,replay,2026-09-14T14:28:17
2026-08-16 14:00:00,2026-08-16 15:00:00,1,catboost_A_kt,"[670.0141261062727, 729.6841154175471, 764.46586655655, 798.0424100016369, 821.3552056496792]",764.46586655655,862.2993774414062,0.8524931532760959,replay,2026-09-14T14:28:17
2026-08-16 14:00:00,2026-08-16 16:00:00,2,catboost_A_kt,"[490.4842179514006, 555.8286787568921, 616.428500814443, 661.1536744638571, 690.3611697614487]",616.428500814443,729.2284545898438,0.8524931532760959,replay,2026-09-14T14:28:17
2026-08-16 14:00:00,2026-08-16 17:00:00,3,catboost_A_kt,"[355.68278703350194, 409.57925620497537, 454.4682594516179, 493.7285081703993, 514.6986344772791]",454.4682594516179,537.018310546875,0.8524931532760959,replay,2026-09-14T14:28:17
2026-08-17 08:00:00,2026-08-17 09:00:00,1,catboost_A_kt,"[167.45751898570035, 199.0360575280597, 223.104267722171, 240.33645987908022, 249.81759278864243]",223.104267722171,231.0493621826172,1.0656505447166509,replay,2026-09-14T14:28:17
2026-08-17 08:00:00,2026-08-17 10:00:00,2,catboost_A_kt,"[332.27074292243, 391.36577300550186, 431.7104676952029, 461.57288387933045, 478.651336418449]",431.7104676952029,470.29302978515625,1.0656505447166509,replay,2026-09-14T14:28:17
2026-08-17 08:00:00,2026-08-17 11:00:00,3,catboost_A_kt,"[501.52631964135867, 577.6254550693475, 615.5738265364675, 645.1558091754467, 663.4770679273954]",615.5738265364675,677.4016723632812,1.0656505447166509,replay,2026-09-14T14:28:17
2026-08-17 09:00:00,2026-08-17 10:00:00,1,catboost_A_kt,"[398.3890329613106, 425.87020670080403, 445.7864812812067, 458.1476782615232, 466.41993122313585]",445.7864812812067,470.29302978515625,0.9218809435381222,replay,2026-09-14T14:28:17
2026-08-17 09:00:00,2026-08-17 11:00:00,2,catboost_A_kt,"[521.0857931934733, 582.9157113932005, 625.527270526232, 654.4621869164206, 668.4774650519595]",625.527270526232,677.4016723632812,0.9218809435381222,replay,2026-09-14T14:28:17
2026-08-17 09:00:00,2026-08-17 12:00:00,3,catboost_A_kt,"[614.9858418611516, 696.7166180783445, 761.0578394402185, 792.7881812292133, 811.7733941864864]",761.0578394402185,829.8729248046875,0.9218809435381222,replay,2026-09-14T14:28:17
2026-08-17 10:00:00,2026-08-17 11:00:00,1,catboost_A_kt,"[585.961003547681, 618.7953115678193, 636.3122233234358, 653.3158457772862, 664.7396147954414]",636.3122233234358,677.4016723632812,0.8739232304917869,replay,2026-09-14T14:28:17
2026-08-17 10:00:00,2026-08-17 12:00:00,2,catboost_A_kt,"[672.8020542485277, 729.9220695023624, 771.3865703835986, 792.6059102987302, 814.1228860581209]",771.3865703835986,829.8729248046875,0.8739232304917869,replay,2026-09-14T14:28:17
2026-08-17 10:00:00,2026-08-17 13:00:00,3,catboost_A_kt,"[695.4727805960451, 774.1206422333883, 836.9057059766334, 875.5776547292875, 895.311388398618]",836.9057059766334,914.9964599609375,0.8739232304917869,replay,2026-09-14T14:28:17
2026-08-17 11:00:00,2026-08-17 12:00:00,1,catboost_A_kt,"[724.1538027195352, 754.5441645856909, 763.7426002937563, 792.9312263619335, 806.0873048879304]",763.7426002937563,829.8729248046875,0.9462627968586336,replay,2026-09-14T14:28:17
2026-08-17 11:00:00,2026-08-17 13:00:00,2,catboost_A_kt,"[778.4322450493682, 828.3772152380526, 866.0875226852902, 889.6732336420342, 908.1795526297453]",866.0875226852902,914.9964599609375,0.9462627968586336,replay,2026-09-14T14:28:17
2026-08-17 11:00:00,2026-08-17 14:00:00,3,catboost_A_kt,"[752.6926212366869, 822.7858596904215, 870.3169976943374, 897.3481934759401, 914.6206961096734]",870.3169976943374,926.1964111328125,0.9462627968586336,replay,2026-09-14T14:28:17
2026-08-17 12:00:00,2026-08-17 13:00:00,1,catboost_A_kt,"[707.5461237499726, 742.9174759435243, 778.3177844916617, 809.9885592173507, 830.6096653880613]",778.3177844916617,914.9964599609375,0.9652080267936196,replay,2026-09-14T14:28:17
2026-08-17 12:00:00,2026-08-17 14:00:00,2,catboost_A_kt,"[655.0458747574191, 732.5024510162064, 810.0867594695766, 854.1147975445286, 879.6165249798732]",810.0867594695766,926.1964111328125,0.9652080267936196,replay,2026-09-14T14:28:17
